ID,ID2,OBJECTID,GISJOIN,DECADE,NHGISNAM,NHGISST,NHGISCTY,ICPSRST,ICPSRCTY,ICPSRNAM,STATENAM,SHAPE_AREA,SHAPE_LEN,AreaI,Geo_FIPS,Area Name,Qualifying Area Name,Land Area,Summary Level,FIPS,State FIPS,County FIPS,Total Population,Total Area in Square Miles,"Urban Population of Places With 2,500 People and Over","Urban Population of Cities With 25,000 People and Over",White Population,White: Male,White: Female,Colored Population,Colored: Male,Colored: Female,Free Colored Population,Free Colored: Male,Free Colored: Female,Slave Population,Slave: Male,Slave: Female,Percent Pop Urban,Percent Pop Place or Town,Percent Pop Slave ,Percent Pop Free of Color
"18117","65894","2035","1800690","1860",Huntington,"180","0690","22","690",HUNTINGTON,Indiana,1004759515.18,129758.858515,1004759642.62602,"1800690",Huntington County             ,"Huntington County, Indiana","387.9398","050","1800690","180","0690","14867","387.939818086791","0","0","14865","7762","7103","2","1","1","2","1","1","0","0","0",0,0,0,0.0134526131701083
"18118","65895","1320","1800710","1860",Jackson,"180","0710","22","710",JACKSON,Indiana,1330614306.42,196236.806563,1330614016.97064,"1800710",Jackson County                ,"Jackson County, Indiana","513.7531","050","1800710","180","0710","16286","513.75305650505","0","0","16107","8399","7708","179","91","88","179","91","88","0","0","0",0,0,0,1.09910352449957
"18119","65896","2124","1800730","1860",Jasper,"180","0730","22","730",JASPER,Indiana,1453552243.49,173129.446493,1453552164.62996,"1800730",Jasper County                 ,"Jasper County, Indiana","561.2197","050","1800730","180","0730","4291","561.219659430783","0","0","4286","2228","2058","5","3","2","5","3","2","0","0","0",0,0,0,0.116522955022139
"18120","65897","1321","1800750","1860",Jay,"180","0750","22","750",JAY,Indiana,994074060.686,128579.72225,994073965.651971,"1800750",Jay County                    ,"Jay County, Indiana","383.8141","050","1800750","180","0750","11399","383.814141036762","0","0","11378","5917","5461","21","11","10","21","11","10","0","0","0",0,0,0,0.184226686551452
"18121","65898","1322","1800770","1860",Jefferson,"180","0770","22","770",JEFFERSON,Indiana,940013206.057,167110.933312,940012899.813894,"1800770",Jefferson County              ,"Jefferson County, Indiana","362.9411","050","1800770","180","0770","25036","362.94112834712","8130","0","24524","12386","12138","512","243","269","512","243","269","0","0","0",0,32.4732385365074,0,2.0450551206263
"18122","65899","1323","1800790","1860",Jennings,"180","0790","22","790",JENNINGS,Indiana,979926714.236,151442.66269,979926318.172598,"1800790",Jennings County               ,"Jennings County, Indiana","378.3518","050","1800790","180","0790","14749","378.351820028296","0","0","14598","7605","6993","151","82","69","151","82","69","0","0","0",0,0,0,1.02379822360838
"18123","65900","1324","1800810","1860",Johnson,"180","0810","22","810",JOHNSON,Indiana,832827379.739,116641.998095,832827379.274916,"1800810",Johnson County                ,"Johnson County, Indiana","321.5564","050","1800810","180","0810","14854","321.556449391541","0","0","14835","7690","7145","19","10","9","19","10","9","0","0","0",0,0,0,0.127911673623266
"18124","65901","1325","1800830","1860",Knox,"180","0830","22","830",KNOX,Indiana,1357299140.38,320172.766639,1357298871.8753,"1800830",Knox County                   ,"Knox County, Indiana","524.0561","050","1800830","180","0830","16056","524.056128509562","3960","0","15607","8334","7273","449","224","225","449","224","225","0","0","0",0,24.6636771300448,0,2.79646238166418
"18125","65902","509","1800850","1860",Kosciusko,"180","0850","22","850",KOSCIUSKO,Indiana,1435721159.56,159005.370296,1435721084.61835,"1800850",Kosciusko County              ,"Kosciusko County, Indiana","554.3350","050","1800850","180","0850","17418","554.335039428099","0","0","17416","8941","8475","2","2","0","2","2","0","0","0","0",0,0,0,0.011482374555058
"18126","65903","510","1800870","1860",Lagrange,"180","0870","22","870",LAGRANGE,Indiana,1001584355.11,128914.20023,1001584167.6898,"1800870",Lagrange County               ,"Lagrange County, Indiana","386.7139","050","1800870","180","0870","11366","386.713881928594","0","0","11350","5886","5464","16","7","9","16","7","9","0","0","0",0,0,0,0.140770719690304
"18127","65904","511","1800890","1860",Lake,"180","0890","22","890",LAKE,Indiana,1299934447.51,171658.836446,1299934526.78587,"1800890",Lake County                   ,"Lake County, Indiana","501.9075","050","1800890","180","0890","9145","501.907496742083","0","0","9140","4911","4229","5","3","2","5","3","2","0","0","0",0,0,0,0.0546746856205577
"18128","65905","512","1800910","1860",Laporte,"180","0910","22","910",LA PORTE,Indiana,1563353212.82,177246.271238,1563352784.26168,"1800910",Laporte County                ,"Laporte County, Indiana","603.6141","050","1800910","180","0910","22919","603.614050749388","8348","0","22784","11944","10840","135","73","62","135","73","62","0","0","0",0,36.4239277455386,0,0.589030935032069
"18129","65906","513","1800930","1860",Lawrence,"180","0930","22","930",LAWRENCE,Indiana,1170858860.33,139257.448767,1170858629.42311,"1800930",Lawrence County               ,"Lawrence County, Indiana","452.0711","050","1800930","180","0930","13692","452.071133857692","0","0","13574","7074","6500","118","64","54","118","64","54","0","0","0",0,0,0,0.861817119485831
"18130","65907","514","1800950","1860",Madison,"180","0950","22","950",MADISON,Indiana,1173030603.41,145615.009557,1173030585.96319,"1800950",Madison County                ,"Madison County, Indiana","452.9096","050","1800950","180","0950","16518","452.909648549674","0","0","16458","8503","7955","60","29","31","60","29","31","0","0","0",0,0,0,0.363240101707228
"18131","65908","1892","1800970","1860",Marion,"180","0970","22","970",MARION,Indiana,1043869837.96,131578.414632,1043869950.97074,"1800970",Marion County                 ,"Marion County, Indiana","403.0404","050","1800970","180","0970","39855","403.040398151336","18611","0","39030","20048","18982","825","412","413","825","412","413","0","0","0",0,46.6967758123197,0,2.07000376364321
"18132","65909","515","1800990","1860",Marshall,"180","0990","22","990",MARSHALL,Indiana,1165292510.3,136954.247741,1165292428.59274,"1800990",Marshall County               ,"Marshall County, Indiana","449.9220","050","1800990","180","0990","12722","449.92195409336","0","0","12719","6701","6018","3","2","1","3","2","1","0","0","0",0,0,0,0.0235811979248546
"18133","65910","516","1801010","1860",Martin,"180","1010","22","1010",MARTIN,Indiana,881964454.069,131744.871502,881964351.066853,"1801010",Martin County                 ,"Martin County, Indiana","340.5284","050","1801010","180","1010","8975","340.528379877297","0","0","8923","4586","4337","52","32","20","52","32","20","0","0","0",0,0,0,0.579387186629526
"18134","65911","517","1801030","1860",Miami,"180","1030","22","1030",MIAMI,Indiana,977357657.06,147588.690872,977357615.604512,"1801030",Miami County                  ,"Miami County, Indiana","377.3599","050","1801030","180","1030","16851","377.359901506048","2506","0","16631","8658","7973","47","26","21","47","26","21","0","0","0",0,14.8715209779835,0,0.278915197911103
"18135","65912","2053","1801050","1860",Monroe,"180","1050","22","1050",MONROE,Indiana,1065307222.77,145011.675683,1065307567.15278,"1801050",Monroe County                 ,"Monroe County, Indiana","411.3174","050","1801050","180","1050","12847","411.317418709791","0","0","12822","6537","6285","25","10","15","25","10","15","0","0","0",0,0,0,0.194597960613373
"18136","65913","518","1801070","1860",Montgomery,"180","1070","22","1070",MONTGOMERY,Indiana,1308814442.4,145354.564045,1308814605.16631,"1801070",Montgomery County             ,"Montgomery County, Indiana","505.3361","050","1801070","180","1070","20888","505.336081941021","0","0","20738","10732","10006","150","72","78","150","72","78","0","0","0",0,0,0,0.718115664496362
"18137","65914","519","1801090","1860",Morgan,"180","1090","22","1090",MORGAN,Indiana,1142880728.72,139802.453061,1142880964.62413,"1801090",Morgan County                 ,"Morgan County, Indiana","441.2687","050","1801090","180","1090","16110","441.268716838285","0","0","16003","8143","7860","107","57","50","107","57","50","0","0","0",0,0,0,0.664183736809435
"18138","65915","520","1801110","1860",Newton,"180","1110","22","1110",NEWTON,Indiana,1045141003.05,148066.685514,1045141073.56031,"1801110",Newton County                 ,"Newton County, Indiana","403.5312","050","1801110","180","1110","2360","403.531197737031","0","0","2360","1257","1103","0","0","0","0","0","0","0","0","0",0,0,0,0
"18139","65916","521","1801130","1860",Noble,"180","1130","22","1130",NOBLE,Indiana,1081600959.05,134720.143918,1081600646.67198,"1801130",Noble County                  ,"Noble County, Indiana","417.6085","050","1801130","180","1130","14915","417.608465465676","0","0","14907","7683","7224","8","3","5","8","3","5","0","0","0",0,0,0,0.0536372779081462
"18140","65917","522","1801150","1860",Ohio,"180","1150","22","1150",OHIO,Indiana,226547806.278,87290.8806,226548305.577542,"1801150",Ohio County                   ,"Ohio County, Indiana","87.4706 ","050","1801150","180","1150","5462","87.4705971206496","0","0","5439","2778","2661","23","13","10","23","13","10","0","0","0",0,0,0,0.421091175393629
"18141","65918","523","1801170","1860",Orange,"180","1170","22","1170",ORANGE,Indiana,1057236908.39,130382.30108,1057236846.92587,"1801170",Orange County                 ,"Orange County, Indiana","408.2015","050","1801170","180","1170","12076","408.201452903864","0","0","11816","6006","5810","260","142","118","260","142","118","0","0","0",0,0,0,2.15303080490229
"18142","65919","524","1801190","1860",Owen,"180","1190","22","1190",OWEN,Indiana,1004477985.29,143644.791949,1004478116.76106,"1801190",Owen County                   ,"Owen County, Indiana","387.8311","050","1801190","180","1190","14376","387.831118788439","0","0","14291","7273","7018","85","41","44","85","41","44","0","0","0",0,0,0,0.591263216471898
"18143","65920","525","1801210","1860",Parke,"180","1210","22","1210",PARKE,Indiana,1165739800.44,153597.536542,1165739451.29341,"1801210",Parke County                  ,"Parke County, Indiana","450.0947","050","1801210","180","1210","15538","450.094653782113","0","0","15342","7974","7368","196","109","87","196","109","87","0","0","0",0,0,0,1.26142360664178
"18144","65921","526","1801230","1860",Perry,"180","1230","22","1230",PERRY,Indiana,1000619607.71,181062.048571,1000618810.08851,"1801230",Perry County                  ,"Perry County, Indiana","386.3414","050","1801230","180","1230","11847","386.341390874564","0","0","11844","6106","5738","3","1","2","3","1","2","0","0","0",0,0,0,0.0253228665484933
"18145","65922","527","1801250","1860",Pike,"180","1250","22","1250",PIKE,Indiana,883400324.32,169800.248673,883400462.190385,"1801250",Pike County                   ,"Pike County, Indiana","341.0828","050","1801250","180","1250","10078","341.082772481252","0","0","10064","5236","4828","14","11","3","14","11","3","0","0","0",0,0,0,0.13891645167692
"18146","65923","1893","1801270","1860",Porter,"180","1270","22","1270",PORTER,Indiana,1087825732.3,155334.821016,1087825826.66376,"1801270",Porter County                 ,"Porter County, Indiana","420.0119","050","1801270","180","1270","10313","420.011863856786","0","0","10296","5431","4865","17","9","8","17","9","8","0","0","0",0,0,0,0.164840492582178
"18147","65924","528","1801290","1860",Posey,"180","1290","22","1290",POSEY,Indiana,1086367701.09,226175.13707,1086367494.64844,"1801290",Posey County                  ,"Posey County, Indiana","419.4489","050","1801290","180","1290","16167","419.448914858716","0","0","16031","8580","7451","136","61","75","136","61","75","0","0","0",0,0,0,0.841219768664564
"18148","65925","529","1801310","1860",Pulaski,"180","1310","22","1310",PULASKI,Indiana,1125526061.72,135611.815257,1125526214.06385,"1801310",Pulaski County                ,"Pulaski County, Indiana","434.5680","050","1801310","180","1310","5711","434.568042440859","0","0","5711","2998","2713","0","0","0","0","0","0","0","0","0",0,0,0,0
"18149","65926","2054","1801330","1860",Putnam,"180","1330","22","1330",PUTNAM,Indiana,1217914581.66,143652.685491,1217914467.50833,"1801330",Putnam County                 ,"Putnam County, Indiana","470.2394","050","1801330","180","1330","20681","470.239449456508","0","0","20662","10669","9993","19","10","9","19","10","9","0","0","0",0,0,0,0.0918717663555921
"18150","65927","530","1801350","1860",Randolph,"180","1350","22","1350",RANDOLPH,Indiana,1173845059.31,137241.481333,1173844926.75927,"1801350",Randolph County               ,"Randolph County, Indiana","453.2241","050","1801350","180","1350","18997","453.224111731074","0","0","18172","9399","8773","825","431","394","825","431","394","0","0","0",0,0,0,4.34279096699479
"18151","65928","531","1801370","1860",Ripley,"180","1370","22","1370",RIPLEY,Indiana,1160092126.66,139042.41746,1160092431.64194,"1801370",Ripley County                 ,"Ripley County, Indiana","447.9141","050","1801370","180","1370","19054","447.914074742328","0","0","18967","9808","9159","87","38","49","87","38","49","0","0","0",0,0,0,0.456597039991603
"18152","65929","532","1801390","1860",Rush,"180","1390","22","1390",RUSH,Indiana,1058319950.25,131641.666393,1058320133.93392,"1801390",Rush County                   ,"Rush County, Indiana","408.6196","050","1801390","180","1390","16193","408.619617704298","0","0","15774","8111","7663","419","209","210","419","209","210","0","0","0",0,0,0,2.5875378249861
"18153","65930","533","1801410","1860",St Joseph,"180","1410","22","1410",ST JOSEPH,Indiana,1193905679.42,155422.28172,1193905111.20968,"1801410",St Joseph County              ,"St Joseph County, Indiana","460.9696","050","1801410","180","1410","18455","460.969560466424","3832","0","18338","9540","8798","88","47","41","88","47","41","0","0","0",0,20.7640205906258,0,0.476835545922514
"18154","65931","534","1801430","1860",Scott,"180","1430","22","1430",SCOTT,Indiana,499167784.484,121509.717082,499167997.686222,"1801430",Scott County                  ,"Scott County, Indiana","192.7298","050","1801430","180","1430","7303","192.729759292519","0","0","7301","3753","3548","2","1","1","2","1","1","0","0","0",0,0,0,0.0273860057510612
"18155","65932","535","1801450","1860",Shelby,"180","1450","22","1450",SHELBY,Indiana,1069948685.61,133061.795113,1069948793.10735,"1801450",Shelby County                 ,"Shelby County, Indiana","413.1095","050","1801450","180","1450","19569","413.109497533233","0","0","19548","10047","9501","21","10","11","21","10","11","0","0","0",0,0,0,0.107312586233328
"18156","65933","536","1801470","1860",Spencer,"180","1470","22","1470",SPENCER,Indiana,1039187347.71,190623.104509,1039187239.54586,"1801470",Spencer County                ,"Spencer County, Indiana","401.2325","050","1801470","180","1470","14556","401.232478556315","0","0","14554","7673","6881","2","1","1","2","1","1","0","0","0",0,0,0,0.0137400384721077
